   ,Player              ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
288,Horace Jenkins      ,PG   ,30.0,DET,15.0,0.0 ,6.9 ,1.0 ,3.0 ,0.333,0.0,0.6,0.0  ,1.0,2.4 ,0.417,0.333,0.8,0.9 ,0.923,0.2,0.4 ,0.6 ,0.6 ,0.3,0.1,0.5,0.4,2.8
290,Anthony Johnson     ,PG   ,30.0,IND,63.0,36.0,27.7,3.2 ,7.2 ,0.445,0.7,1.7,0.38 ,2.6,5.5 ,0.466,0.49 ,1.3,1.8 ,0.752,0.5,2.3 ,2.8 ,4.8 ,0.9,0.2,1.5,2.3,8.4
291,DerMarr Johnson     ,SG   ,24.0,DEN,71.0,40.0,17.4,2.6 ,5.2 ,0.499,0.7,2.1,0.358,1.9,3.1 ,0.592,0.57 ,1.1,1.4 ,0.792,0.6,1.5 ,2.1 ,1.1 ,0.6,0.3,0.9,2.0,7.1
292,Ervin Johnson       ,C    ,37.0,MIN,46.0,23.0,8.9 ,0.6 ,1.2 ,0.519,0.0,0.0,1.0  ,0.6,1.2 ,0.509,0.528,0.3,0.5 ,0.64 ,0.9,1.5 ,2.5 ,0.1 ,0.2,0.3,0.4,1.9,1.6
293,Joe Johnson         ,SF   ,23.0,PHO,82.0,82.0,39.5,6.6 ,14.4,0.461,2.2,4.5,0.478,4.5,9.9 ,0.454,0.536,1.6,2.2 ,0.75 ,1.5,3.7 ,5.1 ,3.5 ,1.0,0.3,1.8,2.0,17.1
295,Dahntay Jones       ,SG   ,24.0,MEM,52.0,7.0 ,12.5,1.6 ,3.7 ,0.437,0.4,1.2,0.383,1.2,2.5 ,0.462,0.497,0.8,1.2 ,0.688,0.2,1.1 ,1.3 ,0.4 ,0.3,0.2,0.6,1.6,4.5
296,Damon Jones         ,PG   ,28.0,MIA,82.0,66.0,31.4,4.0 ,8.9 ,0.456,2.7,6.4,0.432,1.3,2.5 ,0.517,0.611,0.8,1.0 ,0.791,0.2,2.6 ,2.8 ,4.3 ,0.5,0.1,1.2,1.5,11.6
297,Eddie Jones         ,SF   ,33.0,MIA,80.0,80.0,35.5,4.4 ,10.3,0.428,1.8,4.8,0.372,2.6,5.5 ,0.477,0.515,2.2,2.7 ,0.806,0.5,4.6 ,5.1 ,2.7 ,1.1,0.5,1.2,3.1,12.7
298,Fred Jones          ,SG   ,25.0,IND,77.0,14.0,29.5,3.6 ,8.4 ,0.425,1.1,3.0,0.38 ,2.4,5.4 ,0.45 ,0.492,2.3,2.7 ,0.85 ,0.4,2.7 ,3.1 ,2.5 ,0.8,0.4,1.5,2.2,10.6
299,James Jones         ,SF   ,24.0,IND,75.0,24.0,17.7,1.7 ,4.2 ,0.396,0.9,2.2,0.398,0.8,2.0 ,0.395,0.5  ,0.7,0.8 ,0.855,0.5,1.8 ,2.3 ,0.8 ,0.4,0.4,0.6,1.6,4.9
300,Jumaine Jones       ,SF   ,25.0,LAL,76.0,23.0,24.1,2.8 ,6.4 ,0.432,1.3,3.4,0.391,1.4,3.0 ,0.48 ,0.537,0.7,1.0 ,0.733,1.4,3.8 ,5.2 ,0.9 ,0.6,0.3,0.6,2.2,7.6
301,Mark Jones          ,SF   ,29.0,ORL,10.0,0.0 ,11.6,0.9 ,3.1 ,0.29 ,0.0,0.4,0.0  ,0.9,2.7 ,0.333,0.29 ,0.5,1.0 ,0.5  ,0.6,0.7 ,1.3 ,0.6 ,0.5,0.2,0.3,1.6,2.3
302,Chris Kaman         ,C    ,22.0,LAC,63.0,50.0,25.9,3.9 ,7.9 ,0.497,0.0,0.0,0.0  ,3.9,7.8 ,0.498,0.497,1.3,1.9 ,0.661,2.1,4.6 ,6.7 ,1.2 ,0.4,1.1,1.8,2.9,9.1
303,Jason Kapono        ,SF   ,23.0,CHA,81.0,14.0,18.4,3.3 ,8.3 ,0.401,1.0,2.4,0.412,2.3,5.9 ,0.396,0.461,0.9,1.0 ,0.824,0.4,1.6 ,2.0 ,0.8 ,0.5,0.1,0.6,1.6,8.5
304,Mario Kasun         ,C    ,24.0,ORL,45.0,0.0 ,7.9 ,1.0 ,2.2 ,0.48 ,0.0,0.0,0.0  ,1.0,2.2 ,0.485,0.48 ,0.5,1.0 ,0.558,1.2,1.7 ,2.8 ,0.2 ,0.2,0.3,0.6,1.9,2.6
305,Viktor Khryapa      ,SF   ,22.0,POR,32.0,5.0 ,16.3,1.7 ,3.9 ,0.435,0.1,0.3,0.364,1.6,3.5 ,0.442,0.452,0.7,1.3 ,0.548,0.9,2.5 ,3.4 ,0.8 ,0.6,0.6,1.0,2.5,4.2
306,Jason Kidd*         ,PG   ,31.0,NJN,66.0,65.0,36.9,5.2 ,13.0,0.398,2.0,5.4,0.36 ,3.2,7.5 ,0.425,0.473,2.2,2.9 ,0.74 ,1.4,6.0 ,7.4 ,8.3 ,1.9,0.1,2.5,1.7,14.4
308,Andrei Kirilenko    ,PF   ,23.0,UTA,41.0,37.0,32.9,5.0 ,10.2,0.493,0.6,1.9,0.299,4.5,8.4 ,0.536,0.52 ,5.0,6.3 ,0.784,2.2,4.0 ,6.2 ,3.2 ,1.6,3.3,2.2,2.5,15.6
309,Kerry Kittles       ,SG   ,30.0,LAC,11.0,0.0 ,22.1,2.5 ,6.6 ,0.384,0.6,1.9,0.333,1.9,4.7 ,0.404,0.432,0.5,0.9 ,0.6  ,0.1,2.8 ,2.9 ,1.8 ,0.7,0.3,0.6,1.1,6.3
311,Brevin Knight       ,PG   ,29.0,CHA,66.0,61.0,29.5,3.8 ,8.9 ,0.422,0.0,0.3,0.15 ,3.7,8.6 ,0.432,0.425,2.5,3.0 ,0.852,0.3,2.3 ,2.6 ,9.0 ,2.0,0.1,2.2,2.9,10.1
312,Kyle Korver         ,SF   ,23.0,PHI,82.0,57.0,32.5,3.9 ,9.3 ,0.418,2.8,6.8,0.405,1.1,2.5 ,0.453,0.567,1.0,1.2 ,0.854,0.5,4.1 ,4.6 ,2.2 ,1.3,0.4,1.3,3.2,11.5
