   ,Player              ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT  ,FTA ,FT%  ,ORB,DRB,TRB ,AST ,STL,BLK,TOV,PF ,PTS
159,Dennis Johnson*     ,PG   ,32.0,BOS,79.0,78.0,37.1,5.4 ,12.1,0.444,0.1,0.8,0.113,5.3 ,11.3,0.467,0.448,2.6 ,3.2 ,0.833,0.6,2.7,3.3 ,7.5 ,1.1,0.5,2.2,2.5,13.4
160,Eddie Johnson       ,SG   ,31.0,SEA,24.0,0.0 ,21.2,3.5 ,7.8 ,0.457,0.2,0.6,0.333,3.3 ,7.1 ,0.468,0.47 ,1.8 ,2.3 ,0.764,0.5,1.5,1.9 ,4.8 ,0.5,0.0,1.7,1.5,9.0
162,Frank Johnson       ,PG   ,28.0,WSB,18.0,10.0,22.2,3.3 ,7.1 ,0.461,0.0,0.1,0.0  ,3.3 ,7.1 ,0.465,0.461,1.9 ,2.7 ,0.714,0.6,1.1,1.7 ,3.2 ,1.2,0.0,1.7,1.7,8.5
163,Magic Johnson*      ,PG   ,27.0,LAL,80.0,80.0,36.3,8.5 ,16.4,0.522,0.1,0.5,0.205,8.4 ,15.9,0.532,0.525,6.7 ,7.9 ,0.848,1.5,4.8,6.3 ,12.2,1.7,0.5,3.8,2.1,23.9
164,Marques Johnson     ,SF   ,30.0,LAC,10.0,10.0,30.2,6.8 ,15.5,0.439,0.0,0.6,0.0  ,6.8 ,14.9,0.456,0.439,3.0 ,4.2 ,0.714,0.9,2.4,3.3 ,2.8 ,1.2,0.5,1.7,2.4,16.6
165,Steffond Johnson    ,PF   ,24.0,LAC,29.0,0.0 ,8.1 ,0.9 ,2.2 ,0.422,0.0,0.1,0.0  ,0.9 ,2.1 ,0.443,0.422,0.7 ,1.3 ,0.526,0.5,1.0,1.5 ,0.2 ,0.3,0.1,0.6,1.9,2.6
167,Vinnie Johnson      ,SG   ,30.0,DET,78.0,8.0 ,27.8,6.8 ,14.8,0.462,0.1,0.2,0.286,6.8 ,14.6,0.464,0.464,2.0 ,2.6 ,0.786,1.6,1.7,3.3 ,3.8 ,1.2,0.2,1.7,2.0,15.7
168,Anthony Jones       ,SF-SG,24.0,TOT,65.0,4.0 ,13.2,2.0 ,5.0 ,0.413,0.1,0.3,0.35 ,1.9 ,4.6 ,0.417,0.424,0.8 ,1.0 ,0.769,0.6,1.0,1.6 ,1.1 ,0.6,0.3,0.8,1.2,5.0
171,Caldwell Jones      ,PF   ,36.0,POR,78.0,37.0,20.2,1.4 ,2.9 ,0.496,0.0,0.0,0.0  ,1.4 ,2.8 ,0.5  ,0.496,1.2 ,1.6 ,0.782,1.5,4.4,5.8 ,0.8 ,0.3,1.0,1.1,2.9,4.1
172,Charles Jones       ,PF   ,29.0,WSB,79.0,64.0,20.4,1.5 ,3.2 ,0.474,0.0,0.0,0.0  ,1.5 ,3.1 ,0.476,0.474,0.6 ,1.0 ,0.632,1.8,2.7,4.5 ,1.0 ,0.8,2.1,1.0,3.2,3.6
