   ,Player               ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
185,Derek Harper         ,PG   ,30.0,DAL,65.0,64.0,34.6,6.9 ,15.6,0.443,0.9,2.9,0.312,6.0 ,12.7,0.473,0.472,3.0,4.0 ,0.759,0.8,1.9 ,2.6 ,5.7 ,1.6,0.3,2.4,2.3,17.7
186,Ron Harper           ,SG   ,28.0,LAC,82.0,82.0,38.3,6.9 ,15.8,0.44 ,0.8,2.6,0.303,6.2 ,13.2,0.467,0.465,3.6,4.9 ,0.736,1.5,4.0 ,5.5 ,5.1 ,1.9,0.9,3.1,2.4,18.2
187,Scott Hastings       ,C    ,31.0,DEN,40.0,4.0 ,10.5,0.4 ,1.3 ,0.34 ,0.0,0.2,0.0  ,0.4 ,1.0 ,0.415,0.34 ,0.6,0.7 ,0.857,0.8,1.7 ,2.5 ,0.7 ,0.3,0.4,0.6,1.4,1.5
188,Hersey Hawkins       ,SG   ,25.0,PHI,81.0,81.0,37.2,6.4 ,13.9,0.462,1.1,2.8,0.397,5.3 ,11.1,0.479,0.503,5.0,5.7 ,0.874,0.7,2.7 ,3.3 ,3.1 ,1.9,0.5,2.3,2.1,19.0
189,Gerald Henderson     ,PG   ,36.0,TOT,16.0,0.0 ,6.0 ,0.8 ,2.0 ,0.375,0.2,0.5,0.375,0.6 ,1.5 ,0.375,0.422,0.6,0.7 ,0.818,0.1,0.4 ,0.5 ,0.6 ,0.2,0.0,0.5,0.8,2.3
192,Steve Henson         ,PG   ,23.0,MIL,50.0,1.0 ,7.7 ,1.0 ,2.9 ,0.361,0.5,1.0,0.479,0.6 ,1.9 ,0.302,0.441,0.5,0.6 ,0.793,0.3,0.5 ,0.8 ,1.6 ,0.3,0.0,0.8,1.0,3.0
193,Carl Herrera         ,PF   ,25.0,HOU,43.0,7.0 ,13.2,1.9 ,3.7 ,0.516,0.0,0.0,0.0  ,1.9 ,3.7 ,0.519,0.516,0.6,1.0 ,0.568,0.8,1.5 ,2.3 ,0.6 ,0.4,0.6,0.9,1.4,4.4
194,Rod Higgins          ,SF   ,32.0,GSW,25.0,6.0 ,21.4,3.5 ,8.4 ,0.412,1.3,3.8,0.347,2.2 ,4.6 ,0.466,0.491,1.9,2.4 ,0.814,1.2,2.2 ,3.4 ,0.9 ,0.6,0.5,0.6,3.0,10.2
195,Sean Higgins         ,PF-SF,23.0,TOT,38.0,12.0,16.2,3.3 ,7.3 ,0.458,0.2,0.7,0.24 ,3.2 ,6.6 ,0.48 ,0.469,0.8,0.9 ,0.861,0.8,1.9 ,2.7 ,1.1 ,0.4,0.2,1.1,1.5,7.7
198,Tyrone Hill          ,C    ,23.0,GSW,82.0,75.0,23.0,3.1 ,5.9 ,0.522,0.0,0.0,0.0  ,3.1 ,5.9 ,0.523,0.522,2.0,2.9 ,0.694,2.2,5.0 ,7.2 ,0.6 ,0.9,0.5,1.3,3.8,8.2
