   ,Player               ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG ,FGA ,FG%  ,3P ,3PA,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA,FT%  ,ORB,DRB ,TRB ,AST,STL,BLK,TOV,PF ,PTS
482,Bobby Simmons        ,SF   ,23.0,LAC,56.0,8.0 ,24.6,2.6,6.7 ,0.394,0.0,0.2,0.167,2.6,6.4 ,0.402,0.397,2.5,3.0,0.834,2.1,2.6 ,4.7 ,1.7,0.9,0.3,1.3,3.0,7.8
485,Tamar Slay           ,SG   ,23.0,NJN,22.0,0.0 ,7.5 ,1.0,2.7 ,0.35 ,0.2,0.5,0.333,0.8,2.2 ,0.354,0.383,0.3,0.6,0.5  ,0.5,0.7 ,1.1 ,0.6,0.3,0.0,0.5,0.9,2.4
486,Jabari Smith         ,C    ,26.0,SAC,31.0,0.0 ,5.4 ,0.8,2.3 ,0.371,0.0,0.1,0.0  ,0.8,2.2 ,0.388,0.371,0.4,0.6,0.6  ,0.4,0.6 ,1.0 ,0.4,0.1,0.2,0.2,0.8,2.1
487,Joe Smith            ,PF   ,28.0,MIL,76.0,76.0,29.7,4.1,9.3 ,0.439,0.0,0.1,0.2  ,4.1,9.3 ,0.441,0.44 ,2.7,3.2,0.859,3.0,5.4 ,8.5 ,1.0,0.6,1.2,1.1,2.8,10.9
489,Steve Smith          ,SG   ,34.0,NOH,71.0,4.0 ,13.1,1.7,4.1 ,0.406,0.6,1.5,0.402,1.1,2.6 ,0.409,0.48 ,1.1,1.2,0.928,0.4,0.8 ,1.1 ,0.8,0.2,0.1,0.6,1.3,5.0
490,Theron Smith         ,SF   ,23.0,MEM,20.0,0.0 ,8.9 ,0.8,2.2 ,0.372,0.3,0.6,0.5  ,0.5,1.6 ,0.323,0.442,0.3,0.4,0.75 ,0.7,1.4 ,2.1 ,0.4,0.3,0.3,0.7,0.9,2.2
491,Eric Snow            ,PG   ,30.0,PHI,82.0,82.0,36.2,3.6,8.7 ,0.413,0.0,0.2,0.111,3.6,8.5 ,0.42 ,0.414,3.1,3.9,0.797,0.8,2.7 ,3.4 ,6.9,1.2,0.1,2.3,2.6,10.3
493,Latrell Sprewell     ,SF   ,33.0,MIN,82.0,82.0,37.8,6.3,15.4,0.409,1.2,3.6,0.331,5.1,11.8,0.433,0.448,2.9,3.6,0.814,0.7,3.1 ,3.8 ,3.5,1.1,0.3,1.9,1.2,16.8
494,Jerry Stackhouse     ,SF   ,29.0,WAS,26.0,17.0,29.8,4.9,12.3,0.399,0.9,2.5,0.354,4.0,9.8 ,0.41 ,0.435,3.2,4.0,0.806,0.6,3.0 ,3.6 ,4.0,0.9,0.1,3.4,1.9,13.9
496,DeShawn Stevenson    ,SG-SF,22.0,TOT,80.0,78.0,30.6,4.7,10.9,0.432,0.2,0.9,0.268,4.5,10.0,0.446,0.443,1.7,2.6,0.676,1.0,2.7 ,3.7 ,2.0,0.7,0.2,1.5,1.8,11.4
502,Peja Stojaković      ,SF   ,26.0,SAC,81.0,81.0,40.3,8.2,17.1,0.48 ,3.0,6.8,0.433,5.2,10.3,0.511,0.566,4.9,5.2,0.927,1.1,5.1 ,6.3 ,2.1,1.3,0.2,1.9,2.0,24.2
503,Damon Stoudamire     ,PG   ,30.0,POR,82.0,82.0,38.0,5.0,12.4,0.401,1.9,5.2,0.365,3.1,7.2 ,0.426,0.477,1.5,1.8,0.876,0.6,3.1 ,3.8 ,6.1,1.2,0.1,2.2,2.1,13.4
